Class name	Wubi Label Sequece
纀	23 22 14 24 
牚	8 15 10 19 
䵼	13 7 3 13 
歁	0 3 22 22 
幺	23 13 13 24 
蝕	22 15 9 24 
蒦	0 22 24 2 11 
携	17 22 24 4 7 
䴏	0 20 10 14 
䤨	16 17 4 24 
㜌	5 15 6 2 14 
䳇	23 6 20 14 
斕	24 20 6 8 2 
駍	2 6 20 7 
給	23 22 6 10 14 
輢	11 3 18 10 
鵐	0 22 22 14 
轖	11 5 22 10 
谽	22 22 10 10 
曕	9 16 3 24 
䱉	16 14 4 6 
䚘	19 16 4 7 4 
絽	23 10 10 6 
乘	19 20 23 
萧	0 21 8 
罵	11 2 20 
顔	20 19 4 12 
鳒	16 6 20 14 
亀	16 9 9 13 
䲯	4 24 22 14 
鱗	16 14 14 7 
塢	5 22 13 14 
䅋	19 16 10 16 
褭	24 2 4 20 
鱵	16 14 19 19 6 
閙	20 24 12 7 
歂	12 3 12 22 
疏	13 7 24 
䴥	24 13 9 10 11 
䟴	10 7 3 4 1 
㪱	24 16 12 3 
鯵	16 14 2 4 0 
瘢	20 19 4 2 
䫏	0 3 22 12 4 
薩	0 1 20 6 
䥾	16 15 6 6 
䋃	23 19 5 13 
晩	9 16 9 16 
䮣	2 2 2 18 
襘	15 20 22 9 4 
禠	15 24 17 12 
䪚	13 7 10 13 11 
蕭	0 21 5 9 
㠏	12 0 6 5 
繳	23 17 24 19 
輊	11 6 2 5 
騯	2 20 15 24 
瀬	8 6 10 12 11 
軷	11 3 2 24 
䶉	21 13 20 11 
䕀	0 5 5 22 
璾	6 24 9 6 
繟	23 10 10 5 
愒	13 9 16 13 
龥	22 6 10 12 10 
毐	5 23 3 17 
䪿	19 11 16 12 
䮖	2 9 9 6 
噁	10 6 5 13 
労	8 15 11 1 
赡	12 16 3 
擕	17 22 24 12 
鏎	16 9 0 5 
巑	12 19 5 12 
赩	5 14 16 2 
䮊	2 6 23 22 
䊒	14 22 24 6 
䆋	19 16 23 6 
慺	13 10 6 21 5 
谺	22 22 10 19 12 
䳱	2 1 19 14 2 
鉰	16 13 6 10 
䴑	11 11 11 14 5 
䥉	16 15 16 24 
趎	5 7 17 8 
㱉	14 6 20 22 19 
廯	24 16 14 3 
塅	5 22 3 2 
戼	0 13 6 13 
砜	3 12 16 24 
簹	19 8 15 11 
㫈	24 22 20 10 
䯃	2 15 21 6 
䪝	13 7 10 2 
䕒	0 5 10 10 
骇	2 24 13 22 0 
蠁	23 19 24 9 14 
䭑	22 24 21 14 
聲	5 13 12 1 
睑	7 22 6 8 
鳧	22 21 6 12 7 
娩	21 16 10 
瓪	6 13 24 2 
縅	23 3 6 19 
麚	24 13 9 2 8 
獱	16 19 15 12 
㭸	18 16 10 24 
铛	16 8 21 
鑔	16 15 22 8 
䬫	22 24 21 24 
綰	23 15 13 13 
閮	20 19 5 15 
殯	6 16 15 12 
雊	16 10 22 24 2 
滷	8 7 11 14 
鹔	21 8 9 6 
捿	17 6 21 21 
綘	23 19 3 7 13 
䖚	7 0 12 14 9 
㯗	18 20 18 24 
㔢	23 16 2 11 
䮞	2 3 22 9 
艭	19 4 22 2 16 
穢	19 7 3 19 
嵦	12 12 6 20 
糦	14 5 10 10 
頎	17 3 12 24 
馦	19 9 20 14 
䲠	16 6 3 9 
㺏	16 19 11 21 
䙟	15 20 11 7 
霄	5 8 4 
瘕	20 13 7 
崐	12 9 23 23 24 
䔮	0 0 3 17 15 
賾	0 7 10 12 12 
莱	0 6 14 
㩲	17 0 10 24 6 
鵚	19 12 22 14 11 
餧	22 15 19 21 
琑	6 8 4 6 
絚	23 6 7 6 10 
䯪	24 12 10 12 2 
䗢	9 19 5 15 
鶕	20 9 22 14 5 
䜵	6 10 20 2 10 
穱	19 4 11 5 
骚	2 2 24 9 8 
挄	17 8 16 13 
鲄	16 6 18 10 
祃	15 24 2 6 
粻	14 3 4 24 
璴	6 18 18 7 
䫯	24 3 18 12 
䪖	13 7 10 19 2 
䴠	24 13 9 3 0 
涣	8 16 12 
騸	2 24 13 13 4 
䬡	5 19 9 7 
䮸	22 5 16 2 
䲐	16 14 7 11 
鯝	16 14 11 3 
聻	8 11 17 1 
䩅	3 12 9 2 4 
騕	2 18 21 6 
摧	17 12 22 
竉	15 22 20 3 
輫	11 3 9 3 
㒯	8 16 0 5 
驱	2 0 16 
熴	14 12 9 23 
頵	21 19 10 12 
孪	24 14 1 
殹	0 19 3 2 
傦	22 12 4 6 
総	23 22 2 13 
㐃	11 7 10 
緯	23 13 7 7 12 
靧	3 12 9 12 
䎫	3 8 16 19 
绝	23 16 2 
栙	18 19 0 7 
髊	12 4 20 0 17 
藮	0 18 22 14 
觫	16 4 6 8 
䘱	20 22 10 4 
褵	15 20 24 2 
䶱	19 20 19 23 
反	17 2 
噒	10 14 16 7 
鯄	16 14 5 24 
搫	19 4 12 17 
䳔	21 22 21 14 7 
羻	20 3 24 19 
鉳	16 20 23 13 
騥	2 2 1 18 
俥	22 11 7 
湾	8 24 14 
歔	7 0 14 22 8 
諮	24 20 16 10 
鵹	19 16 19 14 22 
騀	2 19 17 19 
腵	4 13 7 2 
彃	23 9 0 5 19 
鲸	16 6 24 
鮵	16 14 20 16 7 
䃳	3 21 11 13 
鼢	21 13 20 21 13 
䬺	22 24 21 3 15 
櫣	18 0 11 15 
嚥	10 0 20 14 
蕸	0 13 7 15 
䱣	16 14 24 5 
䵔	19 22 8 8 
黋	8 16 0 22 
䱇	16 14 9 6 
嬽	21 11 7 3 
䛫	24 3 4 24 
騉	2 9 23 23 
䚧	16 4 13 4 
繰	23 10 10 18 
緼	23 9 11 6 
蹍	10 7 13 4 0 
颿	2 12 19 9 
藴	0 23 9 11 
豒	3 7 3 19 
檷	18 6 22 16 0 
項	0 3 12 24 
颐	0 7 10 12 16 
䜞	24 24 9 6 
恍	13 8 16 
酄	0 10 10 1 19 
鏟	16 20 19 6 
䪘	13 7 10 7 4 
㶑	8 22 6 22 
躯	19 12 3 16 6 
絥	23 22 3 24 
驨	2 12 22 10 
䴋	22 21 6 4 1 
䠀	10 7 8 10 
䈧	19 4 19 14 
紜	23 5 2 24 10 
鸚	12 12 21 14 
虀	0 24 3 6 
蠬	9 20 4 3 22 
樤	18 22 7 18 
暟	9 12 6 20 
垂	19 6 0 
栫	18 3 7 1 
鏽	16 21 5 9 
媔	21 3 12 3 
鴌	6 3 22 14 
灒	8 19 5 12 
頊	6 3 12 24 
䮘	2 21 16 13 
薼	0 24 13 5 
鳆	16 6 19 19 
譫	24 16 3 24 
鲬	16 6 2 4 
輪	11 22 6 0 8 
㟃	12 13 6 10 
爗	14 9 0 5 
瓽	8 15 10 13 
橃	18 22 23 2 
鏨	11 17 16 5 
曪	9 11 23 24 
㲂	8 12 10 2 
荳	0 6 10 20 
㝺	20 21 14 19 
駅	2 13 24 24 
㵍	8 20 13 24 
赵	5 7 16 
鮉	16 14 21 10 4 
扟	17 13 5 7 
橕	18 8 15 19 
赘	6 16 19 12 23 
矖	7 6 12 23 
鼘	5 10 20 6 24 
騈	2 19 5 5 
㠩	22 13 16 1 
䭈	22 24 21 15 5 
弒	16 18 24 0 
鲣	16 6 9 5 20 
䖇	0 18 17 4 
輮	11 2 1 18 
﨏	5 22 22 10 18 
駻	2 9 5 7 
僬	22 22 24 14 
濎	8 7 13 13 
麺	6 19 3 3 
鯋	16 14 8 19 
綦	0 3 22 8 
酈	6 12 24 1 
縛	23 6 4 5 
䟋	5 7 16 24 
嫝	21 24 21 8 
䘲	15 20 21 2 8 
卻	22 22 10 1 18 
暈	9 15 11 9 
㑙	22 1 13 13 
隆	1 19 6 
䍤	11 24 9 5 
荈	0 16 0 7 0 
簾	19 24 20 14 
轈	11 21 9 18 12 
啣	10 17 7 1 
棖	18 3 4 24 
魶	16 14 12 22 
骄	2 19 3 9 
湛	8 0 3 
顆	9 18 3 12 
循	19 17 5 7 
䭎	22 24 21 18 
㝹	8 19 16 24 
鴈	3 22 22 14 
䫦	5 2 11 12 
䶂	21 13 20 24 
恟	13 16 16 1 
婽	21 13 7 2 
欦	22 24 13 22 17 
㺥	16 19 16 24 23 
煅	14 22 3 
骳	12 4 7 2 
禼	7 11 16 2 
鸩	15 16 16 
塱	24 21 2 5 
將	13 7 3 5 23 
騤	2 22 6 3 20 
穠	19 12 0 4 
䮏	2 6 10 6 
絩	23 8 16 13 
䅹	19 11 21 6 
鳄	16 6 10 13 
謁	24 9 16 13 
䝔	4 0 10 24 18 
漿	13 7 3 8 
䰝	6 10 12 9 
羲	20 6 19 
䨯	5 1 6 8 
篪	19 17 7 12 
緁	23 6 21 7 
䊠	21 2 0 14 20 
駫	2 8 16 13 11 
曻	9 16 0 7 
鶝	6 10 11 14 
喩	10 22 6 1 
䡞	7 22 11 9 
觵	16 4 0 22 
駌	16 1 2 20 
娠	21 3 5 
鴧	15 12 22 14 
喂	10 11 6 8 
㩠	17 24 13 14 24 
縄	23 9 9 13 
鹽	0 7 13 11 
錏	16 6 5 6 
櫉	18 3 5 5 
繐	23 6 9 13 
䳑	3 4 22 14 
矉	7 15 6 12 
鲮	16 6 5 19 
勸	0 10 10 11 
鴯	3 12 9 14 
漵	8 22 19 19 
㨪	17 9 8 16 
鵧	20 0 22 14 
䋋	23 13 0 13 
㭛	18 17 4 24 
㴐	8 7 6 13 
絹	23 10 4 6 
薎	0 11 15 0 
资	20 16 22 12 
䱁	16 14 18 6 15 
郪	6 21 7 1 
鴤	22 21 6 20 
頔	12 3 12 24 
䇬	19 17 8 20 
纈	23 5 10 12 20 
涎	8 19 7 15 
閕	20 0 7 19 12 
㪩	21 5 9 2 
䭊	22 24 21 3 25 
㒇	22 17 11 14 
鹙	19 14 16 6 
摖	17 22 5 8 
选	19 5 16 15 
䑴	19 4 0 22 12 
㻈	6 17 6 10 
㫇	24 22 20 13 
揯	17 13 6 6 20 
䋪	23 1 18 10 
餟	22 15 2 2 
䲙	16 14 19 1 
姝	21 17 8 
戲	7 0 6 0 
嘝	10 16 4 5 
膺	24 22 22 4 
蛍	8 15 9 20 
䲜	16 14 16 14 
㾳	20 20 16 21 
軌	11 21 13 
之	15 15 
鶻	12 4 22 14 
㰡	22 9 16 22 
骗	2 24 13 0 
珔	6 3 7 1 
䡰	5 13 12 11 
滌	8 22 7 18 
癶	22 13 24 19 
吹	10 16 22 
㟜	12 23 16 8 
瀌	8 24 13 14 
隑	1 12 6 20 
㢑	24 22 24 5 22 
㕳	10 16 1 7 
觧	16 4 20 3 
䇧	19 6 11 22 
鲑	16 6 5 5 
滭	8 9 0 5 
倱	22 9 23 23 
俹	22 6 5 6 
乕	17 5 12 7 
問	20 10 3 23 
餵	22 15 11 4 
㲈	5 13 12 10 10 
倾	22 23 3 
㲖	8 4 19 13 
額	15 19 10 12 25 
猟	16 19 8 7 
訁	24 24 6 6 
桸	18 16 3 7 
啸	10 21 8 
濃	8 12 0 4 
䱓	16 14 19 15 
憪	13 20 4 6 
䚢	16 4 0 18 
㩶	17 19 6 16 
姒	21 13 24 
捗	17 7 8 19 
滪	8 2 1 12 7 
䯜	12 4 9 17 
僆	22 11 15 24 
鸛	0 10 10 14 13 
鱄	16 14 6 5 
坒	23 23 5 5 
陟	1 7 8 
橌	18 20 4 6 
亐	5 13 21 5 
鄶	22 6 11 1 
潇	8 0 21 9 
糺	23 13 13 17 
膷	4 23 19 1 
菄	0 6 9 8 
欅	18 21 6 17 
巃	12 20 4 3 
鼃	5 5 12 21 
酷	18 6 19 10 
䡟	11 17 19 5 10 
䰔	3 4 19 11 
㸐	0 10 5 14 
軅	19 12 3 24 5 
諧	24 23 23 17 17 
䂹	3 16 14 24 
㬄	9 3 5 14 20 
梟	22 21 6 18 10 
轣	11 3 19 7 20 
飙	3 3 3 16 
麵	18 22 22 3 7 
逓	17 5 12 15 
唌	10 19 7 15 
㿑	20 13 22 24 
懏	13 22 24 12 
㙾	5 21 16 1 
継	23 14 13 13 
漩	8 24 19 7 
䊥	14 21 5 9 0 
攧	17 5 7 12 
续	23 5 13 
峦	24 14 12 
縆	23 13 6 6 13 
軑	11 3 24 6 
鳹	22 24 13 14 2 
䜑	24 6 5 13 
艁	19 4 19 10 
㺁	16 19 21 16 
媇	21 20 18 24 5 
㒧	22 24 1 24 
䡭	11 20 3 5 19 
宵	15 8 
靱	0 5 21 24 
鋊	16 22 22 10 
䲫	6 16 22 14 24 
䋒	23 2 1 19 
橞	18 6 9 13 
疎	13 7 6 8 
㭿	18 9 16 1 
㟪	12 11 6 4 4 
㙫	5 22 24 18 
鮝	20 3 16 14 12 
毃	24 12 10 2 3 
鼙	5 10 20 5 
黌	21 16 16 22 
麂	24 13 9 12 
酰	18 6 19 16 
峼	12 19 5 10 
觨	16 4 0 8 
巪	0 13 13 1 
隞	1 6 16 19 
滣	8 3 5 10 
鷞	3 16 16 14 
盨	4 3 12 11 
骘	1 7 8 2 
貿	16 24 21 12 
鲰	16 6 1 2 
兪	22 6 4 1 8 
飵	22 15 19 5 12 
䱟	16 14 13 3 
䂻	3 3 4 24 
戽	24 13 20 16 
繓	23 9 1 2 
淨	8 4 21 7 
㮱	18 0 19 16 
廌	24 13 9 14 24 
嬒	21 22 6 9 
㧥	17 19 5 16 
澛	8 16 6 9 
展	13 0 4 
鴝	16 10 22 14 
僛	22 0 3 22 23 
㯑	18 23 3 4 
慭	6 14 3 13 
鼚	5 10 20 4 
鰈	16 14 0 18 
鵷	15 16 1 14 
粊	23 23 14 20 
㽫	24 23 19 11 
䦫	20 0 12 3 
壛	5 20 16 21 
詧	22 24 5 1 
钦	16 16 22 
殶	24 6 12 2 
鷩	20 12 8 14 18 
㩛	17 11 6 5 
糿	23 21 13 
鲆	16 6 6 
㜪	20 18 17 21 
擭	17 0 22 2 
䃩	3 12 0 4 
嘠	10 3 4 0 
虋	0 21 12 21 
駭	2 24 13 22 
惾	13 16 1 19 
篿	19 6 9 5 
驊	2 0 6 5 
䱭	16 14 13 6 
䱅	16 14 6 18 
攒	17 19 5 12 23 
擷	17 5 10 12 3 
㰲	0 10 6 22 
焛	20 14 8 
嚏	10 5 15 7 15 
檐	18 16 3 24 
橛	18 3 20 
䴎	11 11 11 14 21 
酦	18 6 13 24 
禕	15 24 13 7 
輡	11 16 21 6 
愨	5 15 6 13 13 
䴖	6 4 16 6 
縫	23 19 3 15 18 
鸺	22 18 16 
鬥	7 6 6 7 17 
瞝	7 24 1 2 
沔	8 6 7 
兴	8 22 
㰤	18 10 16 22 
祭	22 5 8 
鰉	16 14 17 6 20 
鱭	16 14 24 5 16 
硳	3 5 14 24 
鰔	16 14 3 19 
飛	13 20 19 7 
鄻	5 22 5 1 
咝	10 23 23 6 
魧	16 14 24 12 
雎	4 6 22 
鮏	16 14 19 6 
㼾	24 13 9 13 
鑥	16 16 14 9 
鵭	16 22 21 14 
嚳	21 16 16 10 
鰕	16 14 13 2 
鵱	5 22 5 14 22 
輚	11 0 0 19 
鄰	14 16 0 1 18 
紟	23 22 24 13 
欸	2 19 3 22 
瓗	6 12 22 10 
䶪	7 1 5 24 
餦	22 15 3 4 
䬧	22 24 21 16 24 
㘈	10 23 19 7 
潧	8 20 11 9 
椏	18 6 5 6 
篤	19 2 20 
萋	0 6 21 
伺	22 13 6 
偦	22 13 7 4 
䐚	4 21 2 1 
纲	23 12 
鸼	19 4 16 6 
锆	16 19 5 10 22 
韟	13 7 10 5 
㰥	0 13 16 22 
䒌	15 9 20 2 
揋	17 11 6 4 
㔅	21 5 9 9 
㗹	10 22 24 13 1 
甑	20 11 9 13 6 
弥	23 16 8 
瀰	8 23 6 16 
㶃	8 8 17 14 
淮	8 22 24 25 
禧	15 24 5 10 
㢘	24 20 21 14 0 
餿	22 15 21 2 
㚇	16 1 22 19 
騷	2 2 24 9 
觀	0 10 10 16 
頍	5 2 3 12 
臶	6 2 5 1 4 
箾	19 8 4 9 
摝	17 24 13 23 
㛟	21 16 12 3 
鼗	8 16 5 
蒰	0 19 4 2 
烃	14 2 
鳓	16 6 0 11 
剅	6 10 20 9 0 
爑	14 0 22 14 
鵈	1 22 21 14 2 
蕱	0 19 8 4 
厨	3 6 10 5 
靗	6 4 8 16 
嫓	21 16 12 23 
媅	21 0 3 13 
鄷	12 0 6 1 
誉	8 22 24 5 5 
緞	23 22 3 2 
碯	3 21 19 16 
緄	23 9 23 23 
気	17 13 16 20 
䮃	2 5 2 24 
鲴	16 6 11 3 
紓	23 2 1 7 
䋼	23 4 2 11 
剎	16 18 24 9 
旝	24 19 22 9 
絻	23 16 10 16 
懻	13 20 23 22 
繮	23 6 11 6 6 
潐	8 22 24 14 
嶊	12 17 22 24 
䜱	22 22 10 2 16 
䪻	2 0 3 12 
汳	8 17 2 24 
紏	23 20 5 7 
噌	10 20 11 
騽	2 13 17 6 
賬	12 3 4 24 
壾	5 10 20 13 6 
餬	22 15 3 4 19 
容	15 22 22 
䉟	19 17 22 2 
蠅	9 23 6 
䔍	0 2 20 
徿	19 20 4 3 
閥	20 22 0 4 
鶄	6 4 22 14 
綒	23 4 1 6 
雓	22 19 22 24 
㯄	18 18 17 2 
壅	24 23 19 5 
轡	23 11 23 10 
㵎	8 20 4 6 22 
鸮	10 6 13 6 
兟	19 5 16 16 
儻	22 8 15 14 
鲷	16 6 12 
龘	20 4 6 3 5 
䩄	3 12 9 16 22 
㵪	8 20 6 22 
輟	11 2 2 2 21 
鷌	22 21 6 2 17 
棣	18 21 8 
顟	13 22 4 12 
徫	19 13 7 7 1 
镌	16 22 24 4 8 
霴	5 5 2 8 
蹏	10 7 17 12 15 
頌	22 2 3 12 
趑	5 7 20 22 
筅	19 19 5 16 
䮪	2 16 0 18 
䗽	23 22 24 9 
霮	5 8 0 13 
㒋	22 0 3 17 
衘	19 17 7 7 
壦	5 0 10 24 
骣	2 13 1 
鮦	16 14 12 10 
譍	24 22 22 24 
险	1 22 6 
塏	5 12 6 20 
娰	21 22 13 22 
欏	18 11 23 24 
啿	10 0 3 13 7 
豂	22 22 10 4 
返	17 2 15 
蝢	9 3 12 24 4 
㨻	11 17 17 9 
䚣	16 4 9 7 
喡	10 13 7 7 
曭	9 8 15 14 
賺	12 20 21 14 
举	8 22 5 
鼓	5 10 20 2 22 
饂	22 15 9 11 
銫	16 16 2 13 11 
嵞	22 19 12 12 
魹	16 14 19 13 8 
駜	2 13 19 19 
雝	21 10 2 24 
賟	12 12 0 22 
穐	19 16 9 13 
镥	16 16 6 
䉜	19 19 3 24 2 
䇓	4 3 12 20 
䊾	23 18 24 
艐	19 4 16 19 23 
鶭	23 24 22 14 
崁	12 5 16 22 
顦	22 24 14 12 
䭂	22 24 21 2 9 
㻌	6 22 19 24 
櫩	18 20 16 21 
鄳	23 1 7 
憓	13 6 9 13 
䉊	19 2 3 11 
睁	7 16 21 
揟	17 13 7 4 
嘕	10 6 7 14 
枢	18 0 16 
䢈	3 5 4 9 12 
鴥	22 21 6 22 17 
䦰	20 16 9 13 
傑	22 16 0 18 
犸	16 19 2 6 
壞	5 24 11 4 
囄	10 24 1 24 
与	6 13 
渾	8 15 11 7 
緣	23 23 4 24 
癤	20 19 21 1 
鵠	19 5 10 14 
䜿	0 7 13 20 20 
䊺	23 6 23 6 
驣	2 20 3 2 
郄	16 3 2 
撐	17 8 15 19 
褥	15 20 3 5 
榷	18 15 22 24 
鰏	16 14 6 11 
㬱	19 5 16 9 18 
瑙	6 21 19 
癠	20 24 9 3 
䭭	20 19 7 12 
綬	23 4 15 2 
鸋	15 13 11 14 
斤	17 19 19 
鞘	0 5 8 4 
毖	23 23 13 19 
骱	12 4 22 
甕	24 23 19 13 
㺌	16 19 20 14 
磳	3 20 11 9 
镾	3 6 22 16 
餔	22 15 6 24 
㰧	2 10 16 22 
䫭	10 7 6 12 16 
薦	0 24 13 14 25 
鵦	22 21 6 8 
紹	23 21 10 6 
䦵	20 6 22 16 
䆮	15 22 8 2 
繈	23 23 2 9 
䦐	20 17 10 
鮭	16 14 5 5 
樄	18 1 6 8 
蠷	9 7 7 24 14 
曷	9 16 22 13 
殔	6 16 21 8 
鼧	21 13 20 23 
闢	20 13 10 20 
璑	6 17 11 14 
鼞	5 10 20 5 10 
竫	20 16 21 7 0 
鴄	0 16 22 14 19 
鑺	16 7 7 24 
濋	8 18 18 7 
鲖	16 6 12 10 
衞	19 13 7 7 14 
麟	24 13 9 7 
尔	16 8 20 
鼁	5 2 12 21 
䲡	16 6 20 6 
劉	16 24 21 9 
龒	20 4 6 8 
存	3 7 1 
誾	20 24 3 25 
饆	22 15 9 5 
疫	20 12 2 
爉	14 21 11 13 
墏	13 7 3 5 0 
麐	24 13 9 10 2 
䢰	13 22 24 15 
䵸	19 14 23 5 
虄	0 9 19 6 
攤	17 0 10 24 
緿	23 2 10 13 
轗	11 3 6 13 
諌	24 6 9 8 
蟾	9 16 3 
鷨	0 6 0 14 
䱹	16 14 20 0 
赮	5 14 13 2 
㰙	18 0 10 24 
籪	19 23 23 17 15 
絏	23 9 13 19 
鼺	21 13 20 11 23 
解	16 4 21 
亊	6 20 21 7 
䈺	19 23 19 20 
俽	22 17 16 22 
㨶	17 22 21 14 
瀏	8 16 24 9 
焁	10 16 22 14 
䯅	2 1 2 2 
蟡	9 4 19 14 
載	5 0 11 10 
紲	23 0 13 13 
紝	23 19 5 6 
䎋	19 5 10 13 
鱖	16 14 3 22 
翷	14 16 0 13 11 
䳢	0 3 22 14 
篏	19 0 5 22 
㩷	17 15 5 2 
鱫	16 14 4 19 
鼡	8 12 5 7 
㯆	18 20 19 6 
堪	5 0 3 
誅	24 17 8 24 
虌	0 20 12 21 
艷	3 7 3 2 
疖	20 1 10 21 
魲	16 14 24 13 21 
褄	15 20 6 21 
癣	20 16 6 16 
岗	12 12 16 
婾	21 22 6 1 
䌃	23 8 4 9 
餗	22 15 6 8 
鄫	20 11 9 1 
窿	15 22 1 
䱯	2 1 19 14 23 
䗔	9 22 13 3 3 
飩	22 15 6 13 
嗁	10 17 7 12 
㑔	22 3 12 24 
獃	12 6 10 3 
抠	17 0 16 
憺	13 16 3 24 
嚨	10 20 4 3 
欿	16 21 16 22 
歙	22 6 10 22 22 
鶡	9 16 22 14 
耬	3 8 10 21 
稳	19 16 21 
芟	0 12 2 
挽	17 16 10 16 
䧵	15 16 22 24 
嶈	12 13 7 5 
鏺	16 22 23 2 
㿥	17 15 22 24 7 
蔬	0 13 7 
壴	5 10 20 5 18 
驼	2 15 
偸	22 22 6 1 
典	12 0 22 
寲	15 23 19 7 
㔁	22 6 10 9 19 
籸	14 13 5 7 
㞳	12 20 5 7 
鰃	16 14 11 4 9 
攫	17 7 7 
魭	16 14 5 16 4 
繅	23 21 9 18 
䓈	0 19 12 2 
褘	15 20 13 7 
駊	2 7 2 24 
梌	18 22 19 24 
鰡	16 14 16 11 
閅	20 18 10 16 
免	16 10 16 
螕	9 19 11 23 
氅	8 12 10 13 
慇	17 21 13 13 
摛	17 24 1 2 
鵑	10 4 22 14 
嚕	10 16 14 9 
螂	9 24 21 
嬭	21 6 22 16 
竷	20 9 19 19 
敶	1 6 9 19 
鮘	16 14 22 0 
蓦	0 9 3 2 
骋	2 12 6 
糂	14 0 3 13 
琤	6 16 21 7 
闠	20 10 7 12 
慊	13 20 21 
甒	17 11 6 13 
癱	20 0 10 24 
鑜	16 8 15 12 
膨	4 5 10 
㺛	16 19 2 0 
鷖	0 19 3 14 
骲	12 4 16 13 
㱊	3 4 15 22 8 
劔	22 6 10 24 
樃	18 24 21 4 
䲘	16 14 19 13 20 
星	9 19 6 
綽	23 7 9 7 
䠩	10 7 7 19 
巛	21 13 13 13 
遤	2 15 8 
刍	16 21 5 25 
㧡	17 24 13 22 
膾	4 22 6 9 
懿	5 15 6 13 14 
俨	22 6 14 
綖	23 19 7 15 
鎒	16 3 5 5 
砍	3 16 22 
麋	24 13 9 14 
塯	5 16 24 11 12 
䩎	3 12 9 22 
嬩	21 21 6 22 
烏	22 13 6 14 
鷍	19 7 18 14 
峃	8 15 12 9 
絘	23 20 16 22 
瑯	6 24 21 1 
谾	22 22 10 0 
䶣	7 1 12 20 
頑	5 16 3 12 
㜷	23 6 22 21 
彲	6 12 24 4 16 
䯦	12 4 0 19 
䣕	2 1 7 
㭥	18 16 12 24 
㬝	9 20 11 9 
縲	23 11 23 8 11 
侷	22 13 13 10 
攡	17 24 1 24 
祋	15 24 12 2 
顊	22 13 13 12 8 
䌬	23 20 4 3 
㜧	21 3 20 22 
燫	14 24 20 14 
奬	13 7 3 3 3 
饁	22 15 5 11 
䙰	15 20 24 24 8 
絃	23 24 23 24 10 
鯔	16 14 21 11 
獁	16 19 2 24 
荬	0 13 20 3 
褀	15 20 0 22 
䵽	5 10 20 2 
鮸	16 14 16 16 
錐	16 22 24 6 
赦	5 14 19 
㬗	9 16 3 14 
驋	2 22 23 2 
銗	16 17 6 10 
擱	17 20 19 10 
舋	21 12 6 6 
姯	21 8 16 13 
寏	15 16 12 3 
嶉	12 10 22 24 
鷾	20 9 13 14 
囅	10 10 9 4 4 
橷	18 20 17 16 
㱶	6 16 5 4 
颜	20 19 4 12 2 
㡡	12 7 3 5 
鷵	13 5 19 14 
䜽	6 10 20 9 12 
鰸	16 14 0 10 4 
氦	17 13 24 22 
嘫	10 16 3 14 
奂	16 12 3 
魞	16 14 19 24 
蜖	9 12 9 3 
㣳	19 17 11 14 25 
瞱	7 0 6 5 8 
炙	16 14 
㶛	8 24 19 22 
咣	10 8 16 
䞔	5 14 13 13 
簘	19 21 14 9 
觭	16 4 3 10 
錽	16 6 14 19 
餘	22 15 22 19 
綛	23 21 24 13 
鸟	16 24 13 6 
閰	20 21 3 
鸳	16 1 16 
鵌	22 21 6 19 18 
罾	11 20 11 
湰	8 19 6 6 14 
轕	11 0 9 13 
軐	11 13 5 7 
褲	15 20 24 11 
䊹	23 19 5 7 9 
藰	0 16 24 9 
鲶	16 6 22 13 
䣄	22 19 1 7 
赅	12 24 13 
料	14 20 
㮧	18 22 13 14 
码	3 2 6 
鲁	16 6 9 
鯤	16 14 9 23 
絟	23 22 6 6 
鶃	22 21 6 16 
塼	5 6 9 5 
䮮	2 18 22 16 
槯	18 12 22 24 
㯛	18 5 15 6 
藓	0 16 6 3 
峞	12 16 3 1 
邶	20 23 1 
洸	8 8 16 13 
魐	17 16 2 14 
䕑	0 23 4 21 
䞧	5 7 17 10 
坄	5 12 2 24 
㱆	7 0 6 22 
䶵	22 6 10 12 15 
栉	18 0 1 
䇐	20 21 8 24 
舛	16 0 7 
诜	24 19 5 16 
嘯	10 21 5 9 
鄧	22 6 10 1 15 
軁	19 12 3 21 7 
癰	20 21 10 24 
䕙	0 5 0 24 
餕	22 15 2 19 
㬋	9 22 13 3 
蘾	0 5 24 4 
䊁	14 19 5 16 
羁	11 0 5 
籂	19 22 15 7 
䃠	3 24 19 7 
戦	8 9 5 0 
䪠	19 13 7 6 2 
鸸	3 12 9 6 
鲔	16 6 3 4 
䶞	7 1 0 22 
餞	22 15 0 0 
纄	23 0 19 15 
龉	7 22 1 10 19 
繷	23 12 0 4 
䮎	2 16 3 7 
藿	0 5 22 24 21 
亃	14 16 0 13 12 
躢	10 7 20 13 
帇	21 12 7 10 
觮	16 4 21 8 
酴	18 6 22 19 
郎	24 21 2 1 
蔼	0 24 9 
躣	10 7 7 24 9 
孠	13 6 10 1 
䕘	0 22 24 12 
骛	2 1 19 2 22 
鍇	16 23 23 17 
勂	19 5 10 11 
嶡	12 3 20 22 25 
蕝	0 23 16 2 
攜	17 12 22 10 
鮩	16 14 20 0 3 
焳	14 22 24 6 23 
颀	17 3 12 
䪱	13 3 12 24 
麓	18 18 24 23 
瞯	7 20 4 6 
䭧	22 24 21 8 2 
鵃	19 4 22 14 
鸿	8 0 16 6 
㦂	8 15 10 13 7 
