Class name	IDS Label Sequece
鄻	0 1 0 293 293 476 217 
咝	0 129 1 0 121 121 139 
魧	0 1 1 469 240 267 1 158 154 
雎	0 278 474 
鮏	0 1 1 469 240 267 477 
㼾	0 5 224 1 58 473 365 
鑥	0 166 1 1 1 469 240 267 152 
鵭	0 166 2 67 267 
嚳	1 3 1 0 70 215 195 1 213 213 1 489 129 
鰕	0 1 1 469 240 267 0 105 1 526 175 
鵱	0 1 1 141 130 141 2 67 267 
輚	0 476 1 136 136 
鄰	0 1 218 0 204 493 217 
紟	0 1 159 62 1 1 137 155 355 
欸	0 1 178 1 189 140 472 
瓗	0 226 1 1 249 474 6 220 1 143 129 
䶪	0 1 168 3 308 1 1 0 137 137 139 0 137 137 2 3 136 197 474 
餦	0 1 137 1 155 61 1 1 59 139 60 
䬧	0 1 137 1 155 61 1 139 144 
㘈	0 129 0 1 169 1 189 140 1 299 470 
潧	0 185 1 128 1 9 286 475 152 
椏	0 170 1 1 139 91 139 
篤	1 11 2 79 267 
萋	1 133 1 83 145 
伺	0 131 2 478 1 139 129 
偦	0 131 1 470 157 
䐚	0 157 0 61 380 
纲	0 297 6 220 213 
鸼	0 288 2 76 139 
锆	0 221 1 489 129 
韟	0 1 1 503 129 493 1 300 1 140 197 
㰥	0 202 472 
䒌	0 1 195 1 152 1 158 143 1 469 268 
揋	0 209 1 1 240 139 60 
㔅	0 497 199 
㗹	0 129 1 474 188 
甑	0 1 128 1 9 286 475 152 365 
弥	0 164 1 469 206 
瀰	0 185 0 164 1 139 1 143 7 186 0 1 213 213 1 213 213 
㶃	0 185 0 185 1 1 1 189 483 139 267 
淮	0 185 474 
禧	0 254 1 1 197 485 129 
㢘	5 224 1 1 306 7 215 0 151 151 267 
餿	0 1 137 1 155 61 1 20 175 
㚇	1 1 3 308 213 143 248 
騷	0 2 79 267 1 9 175 155 258 
觀	0 1 133 1 0 129 129 474 1 163 130 
頍	0 1 197 175 471 
臶	0 1 1 139 178 141 5 113 309 
箾	1 11 0 1 475 157 199 
摝	0 209 5 224 1 58 473 
㛟	0 145 1 1 469 220 140 
鼗	1 397 0 1 197 485 1 197 175 
蒰	1 133 0 288 1 154 175 
烃	0 234 1 494 149 
鳓	0 1 1 469 240 139 0 200 238 
剅	0 485 199 
爑	0 234 1 133 1 474 267 
鵈	0 231 2 67 267 
蕱	1 133 0 135 1 475 157 
厨	5 285 0 485 266 
靗	0 1 347 157 1 475 144 
嫓	0 145 1 1 469 6 220 137 473 
媅	0 145 1 68 8 211 130 
鄷	0 1 352 485 217 
誉	1 1 1 487 139 143 156 
緞	0 1 159 62 0 86 1 154 175 
碯	0 179 1 198 9 1 207 286 213 
緄	0 1 159 62 1 152 473 
気	2 272 213 
䮃	0 2 79 267 1 141 178 
鲴	0 1 1 469 240 139 9 286 1 197 129 
紓	0 1 159 62 342 
䋼	0 1 159 62 1 6 327 175 330 
剎	0 1 213 4 170 155 199 
旝	0 191 1 189 1 1 137 139 1 9 286 475 152 
絻	0 1 159 62 1 469 56 
懻	0 153 1 0 78 169 1 240 1 241 143 
繮	0 1 159 62 1 1 1 139 240 1 139 240 139 
潐	0 185 1 474 267 
嶊	1 249 0 209 474 
䜱	0 509 1 1 152 190 175 
䪻	0 1 178 227 471 
汳	0 185 5 480 175 
紏	0 1 159 62 502 
噌	0 129 1 128 1 9 286 475 152 
騽	0 2 79 267 1 0 183 183 300 
賬	0 1 163 143 1 1 59 139 60 
壾	0 1 197 485 184 
餬	0 1 137 1 155 61 0 1 197 129 157 
容	1 142 509 
䉟	1 11 0 209 1 474 175 
蠅	0 258 533 
䔍	1 133 2 79 267 
徿	0 165 0 1 147 157 80 
閥	6 0 491 492 0 131 136 
鶄	0 1 347 157 2 67 267 
綒	0 1 159 62 1 260 309 
雓	0 1 1 137 139 490 474 
㯄	1 0 170 170 5 480 1 139 268 
壅	1 1 158 0 406 474 141 
轡	1 0 0 1 159 62 476 162 129 
㵎	0 185 6 0 491 492 157 
鸮	0 1 129 256 2 76 139 
兟	0 1 489 130 1 489 130 
儻	0 131 1 1 1 475 195 129 203 
鲷	0 1 1 469 240 139 6 312 1 141 129 
龘	1 0 1 147 157 80 0 0 1 147 157 80 0 1 147 157 80 
䩄	0 1 391 9 286 69 294 
㵪	0 185 1 1 306 141 0 222 472 
輟	0 476 1 0 175 175 0 175 175 
鷌	0 2 67 267 2 79 267 
棣	0 170 486 
顟	0 1 0 183 183 1 137 216 471 
徫	0 165 1 1 503 129 493 
镌	0 221 1 474 327 
霴	0 1 146 1 177 178 486 
蹏	0 1 129 168 5 480 5 343 154 
頌	0 1 143 178 471 
趑	4 1 141 171 0 222 472 
筅	1 11 1 489 130 
䮪	0 2 79 267 1 0 204 493 170 
䗽	1 0 1 159 62 474 258 
霮	1 146 0 185 1 68 8 211 130 
㒋	0 131 0 1 1 68 139 143 282 
衘	0 0 165 1 189 104 1 139 167 
壦	0 141 1 133 1 0 129 129 474 
骣	0 2 96 139 5 148 1 309 0 309 309 
鮦	0 1 1 469 240 267 6 220 1 139 129 
譍	5 224 1 0 131 474 156 
险	0 217 1 1 1 137 139 487 139 
塏	0 141 1 249 485 
娰	0 145 0 131 522 
欏	0 170 1 190 0 1 159 62 474 
啿	0 129 1 68 8 211 130 
豂	0 509 1 0 183 183 1 137 216 
返	4 228 5 480 175 
蝢	0 258 471 
㨻	1 0 476 282 374 
䚣	0 500 1 152 1 139 171 
喡	0 129 1 1 503 129 493 
曭	0 152 1 1 1 475 195 129 203 
賺	0 1 163 143 1 306 75 
举	1 1 1 487 139 143 25 
鼓	0 1 197 485 1 197 175 
饂	0 1 137 1 155 61 1 152 330 
銫	0 166 1 469 268 
嵞	1 1 1 137 139 490 0 249 249 
魹	0 1 1 469 240 267 279 
駜	0 2 79 267 335 
雝	0 1 198 1 129 268 474 
賟	0 1 163 143 1 94 143 
穐	0 135 1 469 42 
镥	0 221 1 1 1 469 240 139 152 
䉜	1 11 0 1 189 140 474 
䇓	1 0 216 471 147 
䊾	0 1 159 62 170 
艐	0 288 1 1 3 308 213 143 248 
鶭	1 0 1 159 62 191 2 67 267 
崁	1 249 0 141 472 
顦	0 1 474 267 471 
䭂	0 1 137 1 155 61 1 129 268 
㻌	0 226 1 1 137 139 490 
櫩	0 170 6 0 491 492 1 210 193 
鄳	0 533 217 
憓	0 153 1 66 188 
䉊	1 11 1 1 178 140 476 
睁	0 163 1 469 85 
揟	0 209 1 470 157 
嘕	0 129 1 1 139 168 2 77 267 
枢	0 170 8 211 213 
䢈	1 5 285 1 177 60 1 1 137 139 1 9 286 475 152 
鴥	0 2 67 267 1 142 143 
䦰	6 0 491 492 1 469 42 
傑	0 131 1 0 204 493 170 
犸	0 298 2 96 139 
壞	0 141 1 1 158 1 190 101 150 
囄	0 129 0 1 1 158 3 308 213 463 474 
与	2 77 139 
渾	0 185 1 195 476 
緣	0 1 159 62 1 194 402 
癤	5 201 1 11 0 61 380 
鵠	0 1 489 129 2 67 267 
䜿	1 0 291 1 189 139 485 
䊺	0 1 159 62 1 139 194 
驣	0 2 79 267 1 1 128 293 2 79 267 
郄	0 1 213 5 174 178 217 
撐	0 209 1 1 1 475 195 129 313 
褥	0 173 1 5 285 1 177 60 266 
榷	0 170 89 
鰏	0 1 1 469 240 267 1 1 139 129 240 
㬱	1 0 1 489 130 1 489 130 152 
瑙	0 226 1 198 9 1 207 286 213 
癠	5 201 1 1 158 0 0 271 346 81 0 0 207 177 151 
䭭	0 1 306 323 471 
綬	0 1 159 62 1 1 260 195 175 
鸋	0 1 1 142 1 188 330 167 2 67 267 
斤	282 
鞘	0 200 1 475 157 
毖	1 473 335 
骱	0 1 82 157 1 137 0 207 151 
甕	1 1 158 0 406 474 365 
㺌	0 298 1 306 75 
磳	0 179 1 128 1 9 286 475 152 
镾	0 270 1 139 1 143 7 186 0 1 213 213 1 213 213 
餔	0 1 137 1 155 61 246 
㰧	0 1 178 129 472 
䫭	0 1 1 337 139 1 163 143 471 
薦	1 133 5 224 1 58 2 77 267 
鵦	0 2 67 267 1 215 325 
紹	0 1 159 62 1 271 129 
䦵	6 0 491 492 1 139 1 143 7 186 0 1 213 213 1 213 213 
䆮	1 1 142 143 0 185 1 1 215 195 175 
繈	0 1 159 62 0 164 1 178 258 
䦐	6 0 491 492 374 
鮭	0 1 1 469 240 267 1 141 141 
樄	0 170 0 217 496 
蠷	0 258 1 0 163 163 474 
曷	1 152 2 210 4 498 137 
殔	0 319 486 
鼧	0 1 193 71 1 142 169 
闢	6 0 491 492 0 5 148 129 1 147 197 
璑	0 226 1 1 1 189 483 139 267 
鼞	1 0 1 197 485 1 197 175 1 1 1 475 195 129 141 
竫	0 147 1 469 85 
鴄	0 8 211 130 2 67 267 
鑺	0 166 1 0 163 163 474 
濋	0 185 1 0 170 170 470 
鲖	0 1 1 469 240 139 6 220 1 139 129 
衞	0 0 165 1 1 503 129 1 139 186 1 139 167 
麟	0 5 224 1 58 473 1 218 0 204 493 
尔	1 469 206 
鼁	1 1 141 178 533 
䲡	0 1 1 469 240 139 1 128 257 
劉	0 1 0 88 271 166 199 
龒	1 0 1 147 157 80 358 
存	5 113 309 
誾	6 0 491 492 156 
饆	0 1 137 1 155 61 531 
疫	5 201 1 154 175 
爉	0 234 1 1 198 9 286 213 71 
墏	1 0 290 1 73 266 141 
麐	5 1 1 224 58 473 1 277 129 
䢰	4 228 1 0 183 183 474 
䵸	1 0 135 234 533 
虄	1 133 0 258 1 248 5 1 1 158 128 285 477 
攤	0 209 0 1 134 30 474 
緿	0 1 159 62 1 1 178 129 188 
轗	0 476 1 6 9 17 139 129 188 
諌	0 156 496 
蟾	0 258 5 1 469 285 1 130 156 
鷨	0 1 133 72 2 67 267 
䱹	0 1 1 469 240 267 5 243 149 
赮	0 1 141 63 0 105 1 526 175 
㰙	0 170 0 1 134 30 474 
籪	1 11 0 1 4 498 0 159 159 4 498 0 159 159 282 
絏	0 1 159 62 253 
鼺	0 1 193 71 1 240 0 240 240 
解	0 500 1 271 301 
亊	567 
䈺	1 11 0 1 159 62 1 248 373 
俽	0 131 0 282 472 
㨶	0 209 2 67 267 
瀏	0 185 0 1 0 88 271 166 199 
焁	1 0 129 472 234 
䯅	0 2 96 139 1 231 0 175 175 
蟡	0 258 501 
載	2 3 136 197 476 
紲	0 1 159 62 202 
紝	0 1 159 62 1 207 233 
䎋	0 1 489 129 0 183 183 
鱖	0 1 1 469 240 267 5 285 0 1 306 13 472 
翷	0 1 218 0 204 493 0 183 183 
䳢	0 1 1 68 139 143 2 67 267 
篏	1 11 0 351 472 
㩷	0 209 1 1 1 142 1 181 139 143 2 79 267 
鱫	0 1 1 469 240 267 1 1 260 195 1 188 248 
鼡	1 487 6 154 25 
㯆	0 170 5 1 1 158 128 285 477 
堪	0 141 1 68 8 211 130 
誅	0 156 511 
虌	1 133 1 0 160 161 533 
艷	0 1 84 485 1 469 268 
疖	5 201 1 478 151 
魲	0 1 1 469 240 267 251 
褄	0 173 1 83 145 
癣	5 201 0 1 1 469 240 139 243 
岗	1 249 6 220 213 
婾	0 145 1 1 137 139 0 157 0 529 529 
䌃	0 1 159 62 0 1 475 157 199 
餗	0 1 137 1 155 61 302 
鄫	0 1 128 1 9 286 475 152 217 
窿	1 1 142 143 0 217 1 248 1 139 477 
䱯	1 0 247 161 1 1 469 240 267 
䗔	0 258 0 131 1 495 1 189 140 
飩	0 1 137 1 155 61 388 
嗁	0 129 5 480 5 343 154 
㑔	0 131 508 
獃	0 1 249 485 239 
抠	0 209 8 211 213 
憺	0 153 5 1 469 285 1 130 156 
嚨	0 129 0 1 147 157 80 
欿	0 1 210 193 472 
歙	0 1 1 1 137 139 129 0 183 183 472 
鶡	0 1 152 2 210 4 498 137 2 67 267 
耬	0 401 1 65 145 
稳	0 135 1 1 469 215 188 
芟	1 133 1 154 175 
挽	0 209 1 469 56 
䧵	0 328 474 
嶈	1 249 0 290 1 73 266 
鏺	0 166 1 413 0 164 1 154 175 
㿥	0 300 89 
蔬	1 133 0 563 1 1 158 178 9 130 151 
壴	1 197 485 
驼	0 2 96 139 1 142 169 
偸	0 131 1 1 137 139 0 157 0 529 529 
典	1 94 143 
寲	1 142 0 1 169 1 189 140 1 299 470 
㔁	0 1 413 485 199 
籸	0 218 2 447 197 
㞳	0 249 502 
鰃	0 1 1 469 240 267 1 1 240 139 60 
攫	0 209 1 1 0 163 163 474 175 
魭	0 1 1 469 240 267 1 139 144 
繅	0 1 159 62 1 198 196 
䓈	1 133 0 165 1 154 175 
褘	0 173 1 1 503 129 493 
駊	0 2 79 267 353 
梌	0 170 1 1 137 139 490 
鰡	0 1 1 469 240 267 1 0 88 271 240 
閅	6 0 491 492 167 
免	1 469 56 
螕	0 258 1 9 1 207 286 213 473 
氅	1 0 1 475 6 220 129 161 279 
慇	1 0 467 1 154 175 188 
摛	0 209 1 1 158 3 308 213 463 
鵑	0 1 129 157 2 67 267 
嚕	0 129 1 1 1 469 240 267 152 
螂	0 258 0 1 155 61 217 
嬭	0 145 1 139 1 143 7 186 0 1 213 213 1 213 213 
竷	0 1 147 1 152 197 1 1 248 493 248 
敶	0 0 217 496 161 
鮘	0 1 1 469 240 267 0 131 289 
蓦	1 1 133 1 152 140 2 96 139 
骋	0 2 96 139 1 381 256 
糂	0 218 1 68 8 211 130 
琤	0 226 1 469 85 
闠	6 0 491 492 1 1 337 139 1 163 143 
慊	0 153 1 306 75 
甒	0 1 1 1 189 483 139 267 365 
癱	5 201 0 1 134 30 474 
鑜	0 166 1 1 1 475 195 129 1 163 143 
膨	0 157 0 1 197 485 216 
㺛	0 298 1 2 79 267 227 
鷖	1 0 8 211 1 189 140 1 154 175 2 67 267 
骲	0 1 82 157 225 
㱊	0 1 1 107 188 248 472 
劔	0 1 1 1 137 139 0 129 129 0 137 137 540 
樃	0 170 0 1 155 61 157 
䲘	0 1 1 469 240 267 1 11 1 142 176 
星	1 152 477 
綽	0 1 159 62 1 219 1 152 197 
䠩	0 1 129 168 1 168 6 9 17 139 504 
巛	198 
遤	4 228 2 79 267 
刍	1 469 215 
㧡	0 209 510 
膾	0 157 1 1 137 139 1 9 286 475 152 
懿	0 1 1 233 195 485 1 0 222 472 188 
俨	0 131 1 1 139 109 285 
綖	0 1 159 62 4 235 1 207 87 
鎒	0 166 1 5 285 1 177 60 266 
砍	0 179 472 
麋	5 1 1 224 58 473 218 
塯	0 141 1 0 88 271 240 
䩎	0 1 391 9 286 69 1 1 1 137 139 0 129 129 0 137 137 
嬩	0 145 3 1 1 0 70 215 139 143 2 77 207 
烏	2 95 267 
鷍	0 1 323 170 2 67 267 
峃	1 1 487 195 249 
絘	0 1 159 62 0 222 472 
瑯	0 226 0 1 155 61 217 
谾	0 509 1 1 142 143 149 
䶣	0 1 168 3 308 1 1 0 137 137 139 0 137 137 1 249 485 
頑	0 1 139 144 471 
㜷	1 0 164 1 139 1 143 7 186 0 1 213 213 1 213 213 145 
彲	0 1 0 1 139 6 220 139 1 139 6 220 139 5 224 1 58 473 216 
䯦	0 1 82 157 1 1 133 190 9 17 155 
䣕	0 2 79 267 217 
㭥	0 170 1 469 292 
㬝	0 152 1 128 1 9 286 475 152 
縲	0 1 159 62 1 240 162 
侷	0 131 5 148 2 478 129 
攡	0 209 0 1 1 158 3 308 213 463 474 
祋	0 254 1 154 175 
顊	0 1 326 197 471 
䌬	0 1 159 62 0 1 147 157 80 
㜧	0 145 5 285 0 1 306 13 472 
燫	0 234 5 224 1 306 75 
奬	1 0 290 1 73 266 140 
饁	0 1 137 1 155 61 1 1 141 178 330 
䙰	0 173 0 1 1 158 3 308 213 463 474 
絃	0 1 159 62 1 158 159 
鯔	0 1 1 469 240 267 1 198 240 
獁	0 298 2 79 267 
荬	1 133 1 265 484 
褀	0 173 1 1 68 139 143 
䵽	1 0 1 197 485 1 197 175 1 141 178 
鮸	0 1 1 469 240 267 1 469 56 
錐	0 166 474 
赦	0 1 141 63 161 
㬗	0 152 1 0 73 239 267 
驋	0 2 79 267 1 413 0 164 1 154 175 
銗	0 166 5 480 1 139 129 
擱	0 209 6 0 491 492 1 248 129 
舋	1 3 1 0 70 215 195 6 220 1 139 129 278 
姯	0 145 1 475 144 
寏	1 142 1 1 469 6 220 143 140 
嶉	1 249 0 129 474 
鷾	0 1 1 147 152 188 2 67 267 
囅	0 1 0 129 129 19 5 148 1 241 60 
橷	0 170 1 9 0 78 169 300 130 
㱶	0 319 0 1 197 485 216 
颜	0 5 1 1 158 128 285 216 508 
㡡	0 186 5 285 0 485 266 
鷵	0 5 148 5 262 152 2 67 267 
䜽	0 485 1 1 137 139 0 157 199 
鰸	0 1 1 469 240 267 8 211 1 129 0 129 129 
氦	2 272 510 
嘫	0 129 1 0 73 239 267 
奂	1 1 469 220 140 
魞	0 1 1 469 240 267 187 
蜖	0 258 9 286 69 
㣳	0 165 1 1 1 189 483 139 267 
瞱	0 163 1 133 72 
炙	1 9 469 373 234 
㶛	0 185 0 191 1 189 3 1 1 0 70 215 139 143 2 77 207 
咣	0 129 1 475 144 
䞔	0 1 141 63 5 148 279 
簘	1 11 535 
觭	0 500 1 140 2 167 129 
錽	0 166 1 1 139 234 488 
餘	0 1 137 1 155 61 1 1 137 139 490 
綛	0 1 159 62 1 2 271 207 188 
鸟	2 76 139 
閰	6 0 491 492 193 
鸳	1 0 204 205 2 76 139 
鵌	0 2 67 267 1 1 137 139 490 
罾	1 190 1 128 1 9 286 475 152 
湰	0 185 1 248 1 139 477 
轕	0 476 1 133 1 152 2 210 4 498 137 
軐	0 476 2 447 197 
褲	0 173 5 224 476 
䊹	0 1 159 62 236 
藰	1 133 0 1 0 88 271 166 199 
鲶	0 1 1 469 240 139 1 1 1 137 155 355 188 
䣄	0 1 1 137 139 490 217 
赅	0 292 510 
料	0 218 502 
㮧	0 170 2 95 267 
码	0 179 2 96 139 
鲁	1 1 1 469 240 139 152 
鯤	0 1 1 469 240 267 1 152 473 
絟	0 1 159 62 1 137 226 
鶃	0 2 67 267 1 193 130 
塼	0 141 1 66 266 
䮮	0 2 79 267 1 7 170 0 137 137 248 
槯	0 170 1 249 474 
㯛	0 170 1 233 1 1 195 91 139 
藓	1 133 0 1 1 469 240 139 243 
峞	1 249 5 1 469 285 205 
邶	0 0 78 169 217 
洸	0 185 1 475 144 
魐	4 314 1 306 75 
䕑	1 133 0 1 159 62 1 260 145 
䞧	4 1 141 171 5 480 1 139 129 
坄	0 141 1 154 175 
㱆	0 5 343 485 472 
䶵	0 1 1 1 137 139 0 0 129 129 129 6 220 245 5 480 5 343 154 
栉	0 170 1 133 1 478 151 
䇐	0 147 486 
舛	0 204 493 
诜	0 127 1 489 130 
嘯	0 129 497 
鄧	0 1 413 485 217 
軁	0 320 1 65 145 
癰	5 201 0 1 198 1 129 268 474 
䕙	1 133 2 3 136 197 474 
餕	0 1 137 1 155 61 1 1 178 143 248 
㬋	0 152 0 131 1 495 1 189 140 
蘾	1 133 0 141 1 1 158 1 190 101 150 
䊁	0 218 1 489 130 
羁	1 190 0 200 2 96 139 
籂	1 11 0 1 137 1 155 61 1 189 186 
䃠	0 179 0 191 1 189 470 
戦	0 1 487 19 136 
䪠	1 0 102 472 1 138 139 
鸸	0 284 2 76 139 
鲔	0 1 1 469 240 139 5 174 157 
䶞	0 1 168 3 308 1 1 0 137 137 139 0 137 137 1 1 68 139 143 
餞	0 1 137 1 155 61 1 136 136 
纄	0 1 159 62 1 133 4 228 1 248 214 
龉	0 520 1 357 129 
繷	0 1 159 62 1 352 5 285 1 177 60 
䮎	0 2 79 267 1 213 5 174 186 
藿	1 133 1 146 474 
亃	0 1 218 0 204 493 341 
躢	0 1 129 168 6 0 491 492 1 152 0 183 183 
帇	7 186 215 
觮	0 500 1 215 325 
酴	0 257 1 1 137 139 490 
郎	0 1 155 61 217 
蔼	1 133 0 127 1 152 2 210 4 498 137 
躣	0 1 129 168 1 0 163 163 474 
孠	1 2 478 1 139 129 309 
䕘	1 133 0 1 1 137 155 299 471 
骛	1 0 247 161 2 96 139 
鍇	0 166 1 473 300 
勂	0 1 489 129 238 
嶡	1 249 5 285 0 1 306 13 472 
蕝	1 133 0 1 159 62 1 469 268 
攜	0 209 1 1 249 474 6 220 1 143 129 
鮩	0 1 1 469 240 267 1 128 1 139 227 
焳	0 234 474 
颀	0 282 508 
䪱	0 395 471 
麓	1 0 170 170 5 224 1 58 473 
瞯	0 163 6 0 491 492 157 
䭧	0 1 137 1 155 61 5 224 1 0 170 170 162 
鵃	0 288 2 67 267 
鸿	0 0 185 149 2 76 139 
㦂	1 1 1 1 475 195 129 186 188 
乀	553 
脪	0 157 1 213 5 174 186 
璈	0 226 0 1 347 0 207 478 161 
鶳	0 2 67 267 0 326 1 139 186 
㮅	1 170 474 
竄	1 1 142 143 1 193 71 
蔡	1 133 1 0 73 74 358 
惠	1 66 188 
䑓	1 1 68 195 1 1 139 178 141 
蛋	1 470 258 
䮫	0 2 79 267 1 65 145 
硞	0 179 1 489 129 
骍	0 2 96 139 1 147 197 
䡎	0 476 1 207 148 
謱	0 156 1 65 145 
䌩	0 1 159 62 1 1 133 190 9 17 155 
鑿	1 0 1 311 1 128 55 1 154 175 166 
礶	0 179 1 133 1 0 129 129 474 
掑	0 209 1 1 68 139 143 
藃	1 133 0 1 1 158 129 6 220 129 472 
噙	0 129 1 137 1 1 158 3 308 213 463 
㽰	0 0 157 157 470 
䭉	0 1 137 1 155 61 1 5 174 149 157 
䫖	0 1 68 8 211 130 471 
䋦	0 1 159 62 1 189 223 
顃	0 1 234 234 471 
皣	0 300 1 133 72 
騙	0 2 79 267 5 251 6 220 245 
觺	1 0 1 169 1 189 140 1 299 470 500 
蹛	0 1 129 168 1 1 90 195 186 
鰽	0 1 1 469 240 267 1 27 152 
胏	0 157 102 
傉	0 131 1 5 285 1 177 60 266 
綆	0 1 159 62 420 
鵙	0 1 163 143 2 67 267 
邂	4 228 0 500 1 271 301 
縇	0 1 159 62 1 142 1 139 1 152 139 
窲	1 1 142 143 0 218 502 
喲	0 129 0 1 159 62 2 210 155 
鶸	0 0 2 164 222 2 164 222 2 67 267 
䯏	0 1 82 157 1 236 129 
䯠	0 1 82 157 1 152 330 
鸫	0 403 2 76 139 
䞅	0 1 163 143 5 285 1 1 177 60 129 
嘻	0 129 1 1 197 485 129 
䠈	0 1 129 168 486 
爫	260 
緲	0 1 159 62 0 163 1 206 207 
蕯	1 133 0 217 1 248 1 139 477 
糈	0 218 1 470 157 
緃	0 1 159 62 1 0 137 137 171 
捵	0 209 1 94 143 
韥	0 1 1 503 129 493 1 233 1 190 1 163 143 
䴨	0 5 224 1 58 473 5 285 1 300 206 
䦑	6 0 491 492 349 
鲞	1 1 128 293 1 1 469 240 139 
輛	0 476 1 139 7 186 0 187 187 
楡	0 170 1 1 137 139 0 157 0 529 529 
魓	4 314 531 
敳	0 1 249 485 161 
闅	6 0 491 492 1 163 1 219 175 
亲	1 147 490 
硃	0 179 511 
䳯	0 208 2 67 267 
㖽	0 129 471 
鉯	0 166 522 
琠	0 226 1 94 143 
䫒	0 1 331 152 471 
訤	0 156 1 213 213 
䲄	0 1 1 469 240 267 0 1 189 223 161 
䡩	0 476 1 197 1 26 143 
儅	0 131 1 1 1 475 195 129 240 
磂	0 179 1 0 88 271 240 
歛	0 1 1 1 137 139 0 129 129 0 137 137 472 
繊	0 1 159 62 2 3 136 197 311 
搉	0 209 89 
闐	6 0 491 492 1 197 1 26 143 
瀟	0 185 1 133 497 
鹯	0 1 1 158 9 286 129 1 152 139 2 76 139 
㱇	0 1 7 141 0 137 137 9 286 129 472 
䩂	0 1 391 9 286 69 1 1 137 155 355 
骙	0 2 96 139 1 413 1 139 140 
䳊	0 4 5 174 175 155 2 67 267 
䋖	0 1 159 62 307 
鼊	1 0 5 148 129 1 147 197 533 
䯴	1 0 270 216 1 154 175 
鷋	0 1 133 1 1 137 139 490 2 67 267 
籊	1 11 1 0 183 183 474 
㾝	5 201 476 
鮑	0 1 1 469 240 267 225 
敻	1 1 469 6 220 137 1 163 161 
䥢	1 0 1 197 485 1 197 175 166 
䭃	0 1 137 1 155 61 1 1 1 137 155 355 188 
崠	0 249 496 
矦	5 1 469 285 1 189 140 
嶔	1 249 0 166 472 
䴊	0 1 1 306 141 359 2 67 267 
㬦	0 152 1 133 1 474 175 
濲	0 185 0 1 1 1 233 195 139 135 1 154 175 
颵	4 6 154 1 207 258 1 475 157 
綪	0 1 159 62 1 347 157 
䫝	0 1 135 152 471 
嚿	0 129 1 1 133 474 193 
馰	0 2 79 267 2 210 155 
䥫	0 166 2 3 136 197 474 
礊	1 0 1 476 308 1 154 175 179 
玺	1 1 469 206 339 
絾	0 1 159 62 9 17 478 
鎫	0 166 1 1 1 207 6 220 213 143 248 
㩂	0 209 0 500 502 
䠍	0 1 129 168 0 105 1 526 175 
逗	4 228 485 
鲤	0 1 1 469 240 139 274 
鷐	0 1 152 5 285 1 177 60 2 67 267 
陳	0 217 496 
珠	0 226 511 
蟵	0 258 5 285 0 485 266 
頖	0 1 128 25 471 
㣸	0 165 4 1 311 402 477 
䦏	6 0 491 492 1 137 0 207 151 
餶	0 1 137 1 155 61 1 82 157 
䃑	0 179 0 288 1 154 175 
假	0 131 0 105 1 526 175 
鶜	0 1 133 247 2 67 267 
薺	1 133 1 1 158 0 0 271 346 81 0 0 207 177 151 
觾	0 500 1 1 134 9 0 78 169 129 267 
寵	1 142 0 1 147 157 80 
赫	0 1 141 63 1 141 63 
钭	0 221 502 
㸸	0 301 5 480 1 139 129 
葦	1 133 1 1 503 129 493 
㤀	1 4 498 187 188 
鳾	0 1 139 186 2 67 267 
䦱	6 0 491 492 501 
催	0 131 1 249 474 
蕦	1 133 0 216 471 
覚	1 1 487 195 1 163 130 
殾	0 5 262 152 1 154 175 
瀙	0 185 0 1 147 490 1 163 130 
鰚	0 1 1 469 240 267 1 142 1 139 1 152 139 
繥	0 1 159 62 1 1 197 485 129 
麒	0 5 224 1 58 473 1 1 68 139 143 
獕	0 298 1 249 474 
鍌	1 0 185 1 489 130 166 
䧍	0 217 509 
煩	0 234 471 
䱌	0 1 1 469 240 267 515 
㐞	1 1 1 68 139 143 252 
鬙	1 0 270 216 1 128 1 9 286 475 152 
贋	5 285 1 0 131 474 1 163 143 
檇	0 170 1 474 100 
溈	0 185 542 
旟	0 191 1 189 3 1 1 0 70 215 139 143 2 77 207 
灝	0 185 0 1 152 1 1 158 129 206 471 
籲	1 11 0 1 1 1 137 139 0 0 129 129 129 6 220 245 471 
䲻	0 1 158 159 2 67 267 
儈	0 131 1 1 137 139 1 9 286 475 152 
鲂	0 1 1 469 240 139 191 
䱆	0 1 1 469 240 267 1 327 309 
騱	0 2 79 267 1 260 1 159 140 
駦	1 1 128 293 2 79 267 
鸙	0 1 1 1 137 139 0 0 129 129 129 6 220 245 2 67 267 
䰵	0 1 1 469 240 267 309 
豓	0 1 84 485 1 6 140 155 330 
鞸	0 200 531 
贈	0 1 163 143 1 128 1 9 286 475 152 
㩭	0 209 1 3 1 0 70 215 195 1 213 213 309 
捇	0 209 1 141 63 
嶷	1 249 0 1 169 1 189 140 1 299 470 
攦	0 209 1 0 1 139 6 220 139 1 139 6 220 139 5 224 1 58 473 
嫛	1 0 8 211 1 189 140 1 154 175 145 
漈	0 185 1 0 73 74 358 
准	0 222 474 
侟	0 131 5 113 309 
忷	0 153 3 308 213 
镢	0 221 5 285 0 1 306 13 472 
鰝	0 1 1 469 240 267 1 1 158 129 6 220 129 
鵒	0 509 2 67 267 
硵	0 179 1 219 9 286 213 
儂	0 131 1 352 5 285 1 177 60 
䡉	0 476 1 158 154 
闯	6 321 2 96 139 
鐙	0 166 1 413 485 
霻	1 146 1 352 485 
